_id,Fecha y hora,Departamento,Localidad,Jurisdiccion,Tipo de Siniestro,Vehiculo,Rol,Edad,Sexo,Fallecido a los Dias,Otro vehiculo,Lugar del Siniestro,X,Y
117,2018-12-03T00:25:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,PASAJERO,22,F,1,AUTO,MIGUELETE ESQ. AVENIDA FERNANDEZ CRESPO,574760.7947,6138206.4477
118,2018-12-03T00:28:00,COLONIA,JUAN LACAZE,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,28,M,1,MOTO,ROMA ESQ. DOCTOR H. VACHELLI,459671.2316,6189948.5347
119,2018-12-03T07:55:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,85,M,1,OMNIBUS,AVENIDA GENERAL EUGENIO GARZON ESQ. CAMINO ARIEL,571238.2975,6145416.0517
120,2018-12-03T17:39:00,MALDONADO,MALDONADO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,PASAJERO,11,M,4,AUTO,BATALLA DEL CERRITO ESQ. MACIEL,687283.1542,6136352.0711
121,2018-12-03T19:17:00,CANELONES,CIUDAD DE LA COSTA,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,80,F,1,AUTO,CAMINO CARRASCO ESQ. MONTEVIDEO,586833.9581,6142114.0554
122,2018-03-13T18:50:00,DURAZNO,CENTENARO,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,PASAJERO,35,M,0,CAMION,"RUTA 5 KM 246,000",547457.23,6366144.98
123,2018-03-13T21:30:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,CAÍDA,MOTO,CONDUCTOR,15,M,2,"",CAMINO DOMINGO ARENA ESQ. LAS PRIMICIAS,578179.2874,6146839.997
124,2018-03-13T21:22:00,TREINTA Y TRES,CERRO CHATO,NACIONAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,59,M,0,CAMION,"RUTA 7 KM 252,000",674854.8,6336366.37
125,2018-03-13T23:51:00,MALDONADO,SAN RAFAEL EL PLACER,DEPARTAMENTAL,CAÍDA,MOTO,CONDUCTOR,20,F,6,"",PASTEUR y GABRIELA MISTRAL,691417.97796001,6133246.4057976
126,2018-03-16T08:15:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,62,M,25,MOTO,BOULEVARD APARICIO SARAVIA ESQ. ALEJANDRO DUMAS,572188.0531,6146487.6755
127,2018-03-16T09:06:00,MALDONADO,MALDONADO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,73,F,0,MOTO,SIMON DEL PINO ESQ.SANTIAGO GADEA,687730.8442,6135588.7842
128,2018-03-16T23:30:00,SORIANO,DOLORES,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,73,M,1,MOTO,ASENCIO (RUTA 96) ESQ. HECTOR SAAVEDRA,387588.4421,6288141.5567
129,2018-03-17T06:15:00,SALTO,SALTO,DEPARTAMENTAL,CAÍDA,MOTO,CONDUCTOR,28,M,0,"",AVENIDA COSTANERA PTE. T. BERRETA ESQ. RIO DE LA PLATA,406124.7228119,6525756.86711745
130,2018-03-19T10:40:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,78,F,1,CAMIONETA,AVENIDA CENTENARIO ESQ. ESTERO BELLACO,577203.1185,6138836.7373
131,2018-03-20T10:15:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,86,F,0,OMNIBUS,AVENIDA BURGUES ESQ. SANTA ANA,575008.4203,6143199.5541
132,2018-03-23T20:18:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,PASAJERO,26,F,0,CAMIONETA,CAMINO SANFUENTES ESQ. CAMINO FERRES,563790.6413,6140361.5625
133,2018-03-23T19:30:00,COLONIA,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,BICICLETA,CONDUCTOR,66,M,1,CAMIONETA,"RUTA 12 KM 21,000",387088.38,6259436.21
134,2018-03-24T02:20:00,SALTO,SALTO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,62,M,1,AUTO,AVENIDA APOLON DE MIRBEK ESQ. GRITO DE ASENCIO,408554.2286,6529276.6158
135,2018-03-25T07:10:00,CANELONES,N/C,NACIONAL,DESPISTE,CAMIONETA,CONDUCTOR,20,M,1,"","RUTA 81 KM 95,000",629215.61542662,6183095.01432696
136,2018-03-25T05:50:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,27,M,0,CAMION,EDUARDO PAZ AGUIRRE ESQ. ABREVADERO,567547.1885,6144740.0092
137,2018-03-25T05:50:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,PASAJERO,19,M,1,CAMION,EDUARDO PAZ AGUIRRE ESQ. ABREVADERO,567547.1885,6144740.0092
138,2018-03-25T17:15:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATÓN,MOTO,CONDUCTOR,22,M,14,"",CAMINO ALTUNA ESQ. CAMINO PEIXOTO,565521.1553,6152435.0051
139,2018-03-29T23:26:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,PASAJERO,21,M,0,AUTO,AVENIDA DAMASO ANTONIO LARRAÑAGA ESQ. MINUANES,577791.0789,6142964.8259
140,2018-03-30T04:50:00,MALDONADO,N/C,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,17,M,0,CAMIONETA,AVENIDA FRADE PASANDO PARQUE SAN CARLOS,693049.10909587,6148681.49249633
141,2018-03-31T06:40:00,SALTO,PALOMAS,DEPARTAMENTAL,ATROPELLO DE ANIMALES,MOTO,CONDUCTOR,25,M,1,"","CAMINO VECINAL, LOCALIDAD LAS PALMAS",441230.63320666,6561406.54595002
142,2018-03-31T16:20:00,MALDONADO,GARZON,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,AUTO,PASAJERO,61,F,0,CAMION,CAMINO A LA ESTACION ESQ. AVENIDA GARZON,725060.3914,6169153.2546
143,2018-01-04T09:40:00,SORIANO,MERCEDES,NACIONAL,DESPISTE,MOTO,PASAJERO,32,F,0,"","RUTA 2 KM 277,800",405358.4364558,6320276.05981415
144,2018-01-04T14:00:00,COLONIA,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,CAMIONETA,PASAJERO,12,F,0,CAMIONETA,"RUTA 12 KM 119,000",474607.45,6246236.51
145,2018-01-04T14:00:00,COLONIA,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,CAMIONETA,PASAJERO,10,F,0,CAMIONETA,"RUTA 12 KM 119,000",474607.45,6246236.51
146,2018-01-04T14:00:00,COLONIA,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,CAMIONETA,PASAJERO,10,F,0,CAMIONETA,"RUTA 12 KM 119,000",474607.45,6246236.51
147,2018-02-04T20:00:00,COLONIA,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,BICICLETA,CONDUCTOR,71,M,0,CAMIONETA,RUTA 97 ESQ. COLONIA ESTRELLA,385617.22520962,6238838.60162158
148,2018-03-04T11:26:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,57,M,0,OMNIBUS,AVENIDA GENERAL EUGENIO GARZON ESQ. TIMOTE,570947.3455,6143253.5508
149,2018-04-04T05:31:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,AUTO,CONDUCTOR,22,M,17,OMNIBUS,BOULEVARD GENERAL ARTIGAS ESQ. HOCQUART,576233.3517,6138968.2188
150,2018-04-04T21:56:00,SALTO,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,BICICLETA,CONDUCTOR,36,M,5,MOTO,"RUTA 3 KM 485,000",411729.72,6525192.07
151,2018-05-04T19:30:00,ARTIGAS,ARTIGAS,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,70,F,2,MOTO,AVENIDA BALTASAR BRUM ESQ. JULIAN SAN VICENTE,551706.9671,6635792.5964
152,2018-07-04T07:00:00,SAN JOSE,CIUDAD DEL PLATA,DEPARTAMENTAL,CAÍDA,MOTO,CONDUCTOR,35,M,0,"",DOCTOR ELIAS REGULES ESQ. JUAN ZORRILLA DE SAN MARTIN,550300.1077,6154661.5016
153,2018-07-04T11:15:00,PAYSANDU,N/C,NACIONAL,DESPISTE,AUTO,CONDUCTOR,34,M,0,"","RUTA 26 KM 125,000",499470.06,6471373.68
154,2018-07-04T12:30:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,93,F,4,CAMION,AVENIDA DOCTOR JUAN CARLOS BLANCO ESQ. CAIGUA,573358.6155,6141644.7787
155,2018-07-04T19:03:00,SALTO,SALTO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,46,M,7,CAMIONETA,AVENIDA MANUEL PATULE ESQ. JUAN CARLOS GOMEZ,407348.0385,6525016.7398
156,2018-07-04T19:53:00,CANELONES,MONTES,DEPARTAMENTAL,DESPISTE,AUTO,CONDUCTOR,31,M,1,"",DOCTOR LUIS BACCINO ESQ. ALBERTO LEONI,631341.81134568,6182364.32189335
157,2018-08-04T19:40:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,DESPISTE,AUTO,CONDUCTOR,53,M,23,"",EJIDO ESQ. BERMUDEZ,574344.1401,6136262.1759
158,2018-09-04T18:10:00,SALTO,SALTO,DEPARTAMENTAL,CAÍDA,MOTO,CONDUCTOR,19,M,1,"",BRASIL ESQ. SANTA ROSA,410435.8296,6526924.0495
159,2018-10-04T11:55:00,TACUAREMBO,TACUAREMBO,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,59,M,0,CAMION,AGUSTIN TORRES MEDEIROS ESQ. GENERAL LEANDRO GOMEZ (RUTA 26),594705.9025,6488627.3416
160,2018-11-04T06:34:00,DURAZNO,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,CAMIONETA,CONDUCTOR,44,M,0,CAMION,"RUTA 14 KM 230,000",589164.80233354,6321503.58606844
161,2018-11-04T06:45:00,FLORIDA,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,AUTO,PASAJERO,67,F,0,CAMIONETA,"RUTA 5 KM 147,000",561286.73,6274074.65
162,2018-11-04T08:00:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,73,M,1,AUTO,AVENIDA GENERAL SAN MARTIN ESQ. ORSINI BERTANI,576075.6098,6145494.8196
163,2018-04-14T18:29:00,RIO NEGRO,N/C,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,47,M,0,MAQUINARIA,Camino Los Ranchos ESQ. CERRO 1,374012.77002579,6327769.82021541
164,2018-04-15T04:10:00,TREINTA Y TRES,TREINTA Y TRES,DEPARTAMENTAL,CAÍDA,CAMIONETA,PASAJERO,18,M,1,"",MANUEL LAVALLEJA ESQ. P. SALAVERRY,742729.2077,6320375.602
165,2018-04-14T21:15:00,CANELONES,N/C,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,81,F,1,MOTO,DEMOCRACIA ESQ. 19 DE OCTUBRE,590217.22004506,6151389.65625725
166,2018-04-17T17:00:00,SAN JOSE,CIUDAD DEL PLATA,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,84,M,1,AUTO,LANCIA ESQ. RUTA 1 VIEJA,553683.8103,6154142.0974
167,2018-04-18T14:25:00,CANELONES,SAN RAMON,NACIONAL,DESPISTE,AUTO,PASAJERO,4,M,0,"","RUTA 63 KM 3,000",595074.71707275,6205141.8979459
168,2018-04-18T14:25:00,CANELONES,SAN RAMON,NACIONAL,DESPISTE,AUTO,PASAJERO,11,F,0,"","RUTA 63 KM 3,000",595074.71707275,6205141.8979459
169,2018-04-19T00:35:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,BICICLETA,CONDUCTOR,61,M,1,AUTO,CAMINO MOLINOS DE RAFFO ESQ. MARIA ORTICOCHEA,572115.1955,6143890.0697
170,2018-04-19T17:26:00,MONTEVIDEO,MONTEVIDEO,NACIONAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,36,M,1,CAMION,RUTA DE ACCESO DEBAJO DE PUENTE AV. CARLOS MARÍA RAMIREZ,569299.1696,6141020.539
171,2018-04-19T19:59:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,22,M,0,AUTO,AVENIDA OCHO DE OCTUBRE ESQ. DOCTOR PEDRO CAPDEHOURAT,579179.0974,6142073.5745
172,2018-04-19T21:24:00,MALDONADO,N/C,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,20,M,0,AUTO,RUTA 39 Y PUENTE SOBRE ARROYO MALDONADO,688693.22448499,6145620.73273752
173,2018-04-21T17:30:00,MALDONADO,OCEAN PARK,NACIONAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,68,M,0,MOTO,"RUTA 93 KM 112,000",672454.09,6140531.89
174,2018-04-21T22:49:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,23,F,1,MOTO,CAMINO DOMINGO ARENA ESQ. LAS PRIMICIAS,578179.2874,6146839.997
175,2018-04-22T15:55:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,78,F,4,MOTO,CAMINO REPETTO ESQ. CAMINO PASO DE LA ESPAÑOLA,578967.5649,6146962.909
176,2018-04-23T07:09:00,MONTEVIDEO,MONTEVIDEO,NACIONAL,DESPISTE,AUTO,CONDUCTOR,43,M,1,"","RUTA 102 KM 41,000",573333.04,6149269.98
177,2018-04-23T07:09:00,MONTEVIDEO,MONTEVIDEO,NACIONAL,DESPISTE,AUTO,PASAJERO,33,M,0,"","RUTA 102 KM 41,000",573333.04,6149269.98
178,2018-04-23T19:06:00,CANELONES,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,CAMIONETA,PASAJERO,47,F,0,CAMION,"RUTA 80 KM 64,000",631492.20081958,6165724.18417025
179,2018-04-24T01:15:00,SALTO,RINCON DE VALENTIN,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,25,M,0,AUTO,"RUTA 31 KM 75,000",480961.57150826,6539266.96261669
180,2018-04-24T05:35:00,COLONIA,BARKER,DEPARTAMENTAL,DESPISTE,CAMIONETA,PASAJERO,83,M,0,"",RAMAL DE RUTA 2 EMPALME RAMAL DE RUTA 54,457806.2045,6208664.0042
181,2018-04-24T09:25:00,CANELONES,CIUDAD DE LA COSTA,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,CAMION,PASAJERO,57,M,0,AUTO,GASTRONOMICO ESQ. CIUDAD DE LA PAZ,597241.08791759,6148678.21007669
182,2018-04-26T11:33:00,DURAZNO,DURAZNO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,72,F,1,MOTO,ZORRILLA DE SAN MARTIN ESQ. CUATRO DE OCTUBRE DE 1828,544025.6865,6306007.5654
183,2018-04-26T00:01:00,MALDONADO,N/C,NACIONAL,DESPISTE,AUTO,CONDUCTOR,64,M,0,"","RUTA 13 KM 185,000",718431.48,6218444.88
184,2018-04-26T00:01:00,MALDONADO,N/C,NACIONAL,DESPISTE,AUTO,PASAJERO,31,F,0,"","RUTA 13 KM 185,000",718431.48,6218444.88
185,2018-04-28T00:00:00,ROCHA,VALIZAS,NACIONAL,DESPISTE,AUTO,CONDUCTOR,57,M,0,"","RUTA 10 KM 255,000",782793.93,6184981.24
186,2018-04-28T05:25:00,MONTEVIDEO,MONTEVIDEO,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,45,M,6,MOTO,RUTA 5 ESQ. AVENIDA DOCTOR SANTIN CARLOS ROSSI,568309.57445433,6141776.69877527
187,2018-04-29T19:30:00,ROCHA,CASTILLOS,DEPARTAMENTAL,COLISIÓN CON OBSTÁCULO EN CALZADA,AUTO,PASAJERO,67,F,1,"",DIECINUEVE DE ABRIL ESQ. NUÑEZ,789881.6745,6211467.8838
188,2018-04-30T07:00:00,TACUAREMBO,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,30,M,0,OMNIBUS,"RUTA 5 KM 11,600",553259.29,6368114.19
189,2018-01-05T08:15:00,COLONIA,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,AUTO,CONDUCTOR,,M,0,CAMION,"RUTA 12 KM 125,000",480270.05,6246344.21
190,2018-01-05T18:52:00,SORIANO,N/C,NACIONAL,DESPISTE,MOTO,CONDUCTOR,65,M,0,"","RUTA 105 KM 22,200",390850.91347319,6290372.75568979
191,2018-01-05T21:15:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN CON OBSTÁCULO EN CALZADA,MOTO,CONDUCTOR,31,M,0,"",RAMON ALVAREZ ESQ. CAMINO PASO DE LA BOYADA,567580.9082,6142282.6405
192,2018-02-05T21:00:00,CERRO LARGO,MELO,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,70,F,5,AUTO,RUTA 8 ESQ. MUÑOZ,767212.91129477,6413971.13798235
193,2018-03-05T15:11:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,86,M,4,AUTO,JOSE BENITO LAMAS ESQ. ENRIQUE MUÑOZ,576982.7239,6136397.2722
194,2018-03-05T19:51:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,27,M,0,AUTO,DOCTOR JOSE MARIA SILVA ESQ. DIEULAFOY,574133.5567,6144387.568
195,2018-04-05T20:20:00,CANELONES,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,AUTO,CONDUCTOR,54,M,0,CAMIONETA,"RUTA 11 KM 121,000",587183.29,6181483.12
196,2018-04-05T20:20:00,CANELONES,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,30,M,0,CAMIONETA,"RUTA 11 KM 121,000",587183.29,6181483.12
197,2018-04-05T20:20:00,CANELONES,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,PASAJERO,24,F,0,CAMIONETA,"RUTA 11 KM 121,000",587183.29,6181483.12
198,2018-06-05T02:39:00,SAN JOSE,N/C,DEPARTAMENTAL,DESPISTE,CAMION,CONDUCTOR,62,M,0,"",CALLE CAMINO NACIONAL,528917.46224058,6201597.3633025
199,2018-06-05T18:37:00,COLONIA,N/C,NACIONAL,DESPISTE,MOTO,CONDUCTOR,62,M,0,"","RUTA 1 KM 125,500",472129.5,6201110.17
200,2018-06-05T22:00:00,ARTIGAS,ARTIGAS,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,23,M,1,AUTO,DIEGO LAMAS ESQ. GENERAL JUAN ANTONIO LAVALLEJA,551089.4953,6636713.8113
201,2018-08-05T08:34:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,PASAJERO,21,M,0,CAMION,AVENIDA DON PEDRO DE MENDOZA ESQ. CAMINO AL PASO DEL ANDALUZ,576607.2799,6148453.8018
202,2018-08-05T12:30:00,MALDONADO,MALDONADO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,CAMIONETA,CONDUCTOR,65,M,1,AUTO,AVENIDA AIGUA ESQ. APARICIO SARAVIA,688526.05696417,6135387.34468829
203,2018-09-05T18:08:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,BICICLETA,CONDUCTOR,57,M,8,OMNIBUS,BOULEVARD APARICIO SARAVIA ESQ. FULTON,572463.8804,6146289.938
204,2018-11-05T19:21:00,MONTEVIDEO,MONTEVIDEO,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,35,M,0,CAMION,RUTA 8 ESQ. 102,585090.5159377,6149627.18400638
205,2018-05-16T15:34:00,COLONIA,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,AUTO,CONDUCTOR,24,F,0,CAMION,"RUTA 2 KM 155,000",466016.06,6224665.28
206,2018-05-16T16:25:00,TREINTA Y TRES,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,BICICLETA,CONDUCTOR,70,M,1,CAMION,"RUTA 8 KM 292,500",743878.17,6327094.75
207,2018-05-17T19:30:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,AUTO,PASAJERO,61,F,0,OMNIBUS,GALICIA ESQ. RIO NEGRO,573618.1148,6137698.7245
208,2018-05-18T13:30:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,30,F,6,AUTO,BURDEOS ESQ. PUERTO RICO,567783.5986,6140149.8239
209,2018-05-18T18:54:00,DURAZNO,DURAZNO,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,76,M,1,CAMIONETA,DOCTOR MORQUIO ESQ. MARTIN ETCHEGOYEN,544619.4375,6306035.3083
210,2018-05-18T22:33:00,CANELONES,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,57,M,0,AUTO,"RUTA 6 KM 34,000",586720.04,6164847.14
211,2018-05-19T16:10:00,FLORIDA,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,AUTO,CONDUCTOR,73,M,0,CAMION,"RUTA 5 KM 102,000",570183.54,6231276.96
212,2018-05-19T16:10:00,FLORIDA,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,AUTO,PASAJERO,63,F,0,CAMION,"RUTA 5 KM 102,000",570183.54,6231276.96
213,2018-05-19T23:45:00,CERRO LARGO,TOLEDO,DEPARTAMENTAL,CAÍDA,MOTO,CONDUCTOR,23,M,1,"",CALLE 2 ESQ. CALLE 11,732082.64616068,6398203.81121122
214,2018-05-22T08:30:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,19,F,0,OMNIBUS,AVENIDA GENERAL FLORES ESQ. CARRERAS NACIONALES,577353.4543,6143885.15
215,2018-05-22T14:31:00,MONTEVIDEO,MONTEVIDEO,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,AUTO,CONDUCTOR,56,F,1,CAMIONETA,"RUTA 5 KM 18,000",567291.97,6152816.83
216,2018-05-22T16:30:00,MALDONADO,SAN CARLOS,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,61,F,0,MOTO,JACINTO MARIA ALVARIZA ESQ. BASILIO ARAUJO,690260.9109,6148934.1212
217,2018-05-22T21:50:00,CANELONES,PANDO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,20,M,0,MOTO,JUAN MANUEL BLANES ESQ. MARIA STAGNERO DE MUNAR,594153.4768,6158307.6687
218,2018-05-22T21:50:00,CANELONES,PANDO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,29,M,0,MOTO,JUAN MANUEL BLANES ESQ. MARIA STAGNERO DE MUNAR,594153.4768,6158307.6687
219,2018-05-23T14:42:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,BICICLETA,CONDUCTOR,83,M,0,MOTO,SANTA LUCIA ESQ. BOQUERON,569441.1885,6144048.5362
220,2018-05-23T15:50:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,82,M,1,CAMIONETA,MALDONADO ESQ. DOCTOR EMILIO FRUGONI,575353.0565,6136790.6996
221,2018-05-24T10:08:00,SALTO,SALTO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,18,M,1,CAMIONETA,GENERAL FRUCTUOSO RIVERA esq. JUAN CARLOS GOMEZ,407652.6591,6526844.0117
222,2018-05-24T14:35:00,TACUAREMBO,TACUAREMBO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,BICICLETA,CONDUCTOR,60,F,9,MOTO,DIECIOCHO DE JULIO ESQ. CONTINUACION LUIS CASTAGNETTO,595877.9608,6490132.3219
223,2018-05-24T21:05:00,CANELONES,SAN LUIS,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,AUTO,CONDUCTOR,43,M,0,CAMION,"RUTA INTERBALNEARIA KM 62,500",629380.18,6152315.22
224,2018-05-24T22:40:00,SORIANO,DOLORES,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,11,F,0,CAMION,RIO NEGRO esq. GENERAL FRUCTUOSO RIVERA,385973.6201,6289580.3409
225,2018-05-26T07:05:00,FLORES,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,AUTO,CONDUCTOR,32,M,0,CAMION,"RUTA 14 KM 148,000",518915.15,6295667.65
226,2018-05-26T12:32:00,MALDONADO,LA CAPUERA,DEPARTAMENTAL,DESPISTE,CAMIONETA,CONDUCTOR,56,M,0,"",PARAJEY ESQ. CALLE A,672231.13062432,6142015.98841891
227,2018-05-26T07:31:00,CANELONES,COLONIA NICOLICH,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,AUTO,CONDUCTOR,26,M,0,CAMION,"RUTA 101 KM 22,500",590748.17,6146859.56
228,2018-05-26T10:56:00,MONTEVIDEO,MONTEVIDEO,NACIONAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,26,M,0,CAMIONETA,"RUTA 8 KM 14,000",582476.25,6146818.61
229,2018-05-26T21:37:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,BICICLETA,CONDUCTOR,32,M,0,AUTO,AVENIDA ITALIA esq. VALENCIA,581868.1293,6139227.4522
230,2018-05-27T23:38:00,CANELONES,BARRA DE CARRASCO,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,63,M,0,CAMIONETA,AVENIDA INGENIERO LUIS GIANNATTASIO esq. ALTA GRACIA,589074.8945,6141034.4603
